code,animal_proportion,fao_subgroup_code,has_fish,has_meat_or_poultry,has_seafood,name,ep_phd_poultry,ep_phd_dairy,ep_phd_nuts,ep_phd_fruits,ep_phd_eggs,ep_phd_vegetables,ep_phd_animal_fats,ep_phd_plant_oils_saturated,ep_phd_meat,ep_phd_tubers_roots,ep_phd_refined_grains,ep_phd_none,ep_phd_plant_oils_unsaturated,ep_phd_legumes,ep_phd_sugar,ep_phd_whole_grains,ep_phd_fish,ep_phd_alcohol
F000367,0.0,903,False,False,False,Kantarelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000369,0.0,901,False,False,False,"Tilli, tuore",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000370,0.0,903,False,False,False,"Herne, vihreä, tuore",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000371,0.0,301,False,False,False,"Herne, vihreä, kuivattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000372,0.0,301,False,False,False,"Papu, vihreä taitepapu, tuore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000373,0.0,301,False,False,False,"Papu, ruskea tai valkoinen, kuivattu, keskiarvo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000375,0.0,303,False,False,False,"Pähkinä, hasselpähkinä",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000376,0.0,303,False,False,False,"Pähkinä, saksanpähkinä",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000378,0.0,303,False,False,False,"Pähkinä, maapähkinä",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000379,0.0,303,False,False,False,Manteli,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000380,0.0,302,False,False,False,"Jauho, soijajauho, rasvainen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000381,0.0,302,False,False,False,"Jauho, soijajauho, vähärasvainen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000382,0.0,303,False,False,False,Kookoshiutale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000383,0.0,303,False,False,False,"Pähkinä, suolapähkinä",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000384,0.0,901,False,False,False,"Itu, keskiarvo, sinimailanen, mungopapu",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000385,0.0,303,False,False,False,"Seesaminsiemen, kuorineen",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000386,0.0,903,False,False,False,"Paprika, punainen",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000387,0.0,903,False,False,False,"Paprika, vihreä",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000388,0.0,903,False,False,False,"Paprika, keltainen",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000389,0.0,903,False,False,False,"Kesäkurpitsa, zucchini",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000390,0.0,1407,False,False,False,"Täysmehu, tomaattimehu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000391,0.0,302,False,False,False,"Soijapapu, kuivattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000392,0.0,901,False,False,False,Ruohosipuli,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000393,0.0,903,False,False,False,Valkosipuli,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000394,0.0,901,False,False,False,"Salaatti, kurkkusalaatti, kurkkupikkelssi, kurkkurelissi",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000395,0.0,301,False,False,False,"Papu, valkoinen, keitetty",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000396,0.0,906,False,False,False,"Pakastekasvissekoitus, herne-maissi-paprika",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000398,0.0,905,False,False,False,Tomaattimurska,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000399,0.0,301,False,False,False,"Linssi, vihreä/ruskea, kuivattu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F000401,0.0,1003,False,False,False,"Omena, kuivattu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000409,0.0,1003,False,False,False,"Aprikoosi, kuivattu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000411,0.0,1004,False,False,False,"Persikka, sokeriliemessä",0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
F000417,0.0,1004,False,False,False,"Ananas, sokeriliemessä",0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0
F000423,0.0,1002,False,False,False,"Viinirypäle, keskiarvo, kivetön, vihreä/tumma",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000427,0.0,1002,False,False,False,Sekahedelmä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000428,0.0,1003,False,False,False,Rusina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000431,0.0,905,False,False,False,"Oliivi, keskiarvo, punnittu kivineen, öljyssä, vihreä/musta",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000432,0.0,1004,False,False,False,"Hedelmäsalaattisäilyke, sokeriliemessä",0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
F000433,0.0,1407,False,False,False,"Täysmehu, omenatäysmehu, c-vitamiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000434,0.0,1407,False,False,False,"Täysmehu, appelsiinitäysmehu, c-vitamiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000435,0.0,1407,False,False,False,Greippitäysmehu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000436,0.0,1407,False,False,False,"Täysmehu, c-vitamiinia, keskiarvo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000437,0.0,1407,False,False,False,"Täysmehu, sitruunatäysmehu, laimennettu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000438,0.0,1407,False,False,False,"Täysmehu, ananastäysmehu, c-vitamiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000440,0.0,1002,False,False,False,Puolukka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000441,0.0,1002,False,False,False,Karpalo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000442,0.0,1002,False,False,False,"Mustikka, metsämustikka",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000444,0.0,1002,False,False,False,Mustaherukka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000445,0.0,1002,False,False,False,Punaherukka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000446,0.0,1002,False,False,False,Karviainen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000447,0.0,1002,False,False,False,Mansikka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000448,0.0,1002,False,False,False,Vadelma,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000449,0.0,1002,False,False,False,"Lakka, suomuurain, hilla",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000450,0.0,1203,False,False,False,"Marjahillo, keskiarvo",0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
F000451,0.0,1406,False,False,False,"Mehu, höyrymehu, laimentamaton, sokeroitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000452,0.0,1406,False,False,False,"Mehu, höyrymehu, mustaherukka, laimentamaton, sokeroitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000453,0.0,1406,False,False,False,"Höyrymehu laimentamaton, sokeriton",,,,,,,,,,,,,,,,,,0.0
F000454,0.0,1002,False,False,False,"Marja, keskiarvo",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000455,0.0,1002,False,False,False,Tyrnimarja,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000456,0.0,1203,False,False,False,"Marmeladi, marjoista",0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
F000457,0.0,1002,False,False,False,Pihlajanmarja,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000458,0.0,1406,False,False,False,"Mehu, mustaherukka-puolukkamehujuoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000461,0.0,1406,False,False,False,"Mehu, höyrymehu laimennettu, sokeroitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000462,0.0,1406,False,False,False,"Mehu, höyrymehu, mustaherukka, laimennettu, sokeroitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000463,0.0,1406,False,False,False,"Mehu, höyrymehu laimennettu, sokeriton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000469,0.0,1407,False,False,False,"Täysmehu, viiden hedelmän mehu, c-vitamiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000470,0.0,1406,False,False,False,Mehujuoma keinotekoisesti makeutettu,,,,,,,,,,,,,,,,,,0.0
F000471,0.0,1004,False,False,False,"Ananas, omassa liemessään",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
F000472,0.0,1004,False,False,False,"Omenasose, makeuttamaton",0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0
F000473,0.0,1406,False,False,False,"Mehu, nektari, hedelmäjuoma, hedelmäpitoisuus 50 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000474,0.0,1407,False,False,False,"Täysmehu, marjatäysmehu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F000477,0.0,1002,False,False,False,"Meloni, verkkomeloni/cantaloupemeloni, kuorittu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000500,1.0,1103,False,False,False,Voi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000501,0.7,1103,False,False,False,Rasvaseos 80 %,,,,,,,,,,,,,,,,,,0.0
F000519,0.03,1101,False,False,False,"Talousmargariini 80 % keskiarvo, leivontaan ja ruoanlaittoon",,,,,,,,,,,,,,,,,,0.0
F000530,0.03,1101,False,False,False,"Leipomoteollisuusmargariini 80 %, leivonta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000531,0.0,1101,False,False,False,"Ruokaöljy teollisuuskäyttöön, 70 % rypsiöljyä, 30 % palmuöljyä",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000535,0.0,1101,False,False,False,Rypsiöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000536,0.0,1101,False,False,False,Oliiviöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000537,0.0,1101,False,False,False,Maapähkinäöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000540,0.0,1101,False,False,False,Auringonkukkaöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000541,0.0,1101,False,False,False,"Ruokaöljy keskiarvo, 87 % rypsi- 8 % auringonkukka- ja 5% oliiviöljy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000542,0.0,1101,False,False,False,Soijaöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000547,0.03,1101,False,False,False,"Leivontamargariini 80% juokseva, keskiarvo",,,,,,,,,,,,,,,,,,0.0
F000552,0.0,1101,False,False,False,Kookosrasva 100 %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000562,0.05,1302,False,False,False,"Majoneesi, hampurilaiskastike, rasvaa 60 %",0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
F000563,0.0,1302,False,False,False,Ranskalainen salaatinkastike,,,,,,,,,,,,,,,,,,0.0
F000565,0.62,1103,False,False,False,Rasvaseos 40% vähäsuolainen kevyt levi,,,,,,,,,,,,,,,,,,0.0
F000568,0.0,1101,False,False,False,"Margariini 60 %, rainbow/pirkka/eldorado/k-menu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000570,0.62,1103,False,False,False,Rasvaseos 40% kevyt levi,,,,,,,,,,,,,,,,,,0.0
F000572,0.0,1101,False,False,False,Margariini lätta 40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000576,1.0,1103,False,False,False,"Voi, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000578,0.05,1302,False,False,False,"Majoneesi, rasvaa 27-33 %",0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
F000579,0.0,1302,False,False,False,"Salaatinkastike rasvaa <17%, vähärasvainen",,,,,,,,,,,,,,,,,,0.0
F000593,0.0,1101,False,False,False,Leivontamargariini 80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000594,0.0,1101,False,False,False,"Kasvirasvalevite kevyt becel 35 % vähäsuolainen, laktoositon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000597,0.63,1103,False,False,False,"Rasvaseoslevite 75 %, tuotekeskiarvo",0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
F000599,0.0,1101,False,False,False,"Kasvirasvalevite 32%, benecol kevyt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F000602,1.0,401,False,False,False,Ternimaito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000606,1.0,401,False,False,False,"Maito, rasvaton, d-vitamiinia 1 ug",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000611,1.0,402,False,False,False,"Talouspiimä 0,8% rasvaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000612,1.0,402,False,False,False,"Piimä, rasvaton, d-vit 1 ug",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000613,1.0,402,False,False,False,"Piimä, kirnupiimä, rasvaa 0,3 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000615,1.0,403,False,False,False,"Kermaviili, rasvaa 10-12 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000616,1.0,402,False,False,False,"Asidofiluspiimä, 2,5% rasvaa, a-piimä/ab-piimä",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000617,1.0,402,False,False,False,"Viili 3,5% rasvaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000618,1.0,402,False,False,False,Kevytviili 2 % rasvaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000619,1.0,402,False,False,False,"Jogurtti, maustamaton, rasvaa 2,5 %, vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000620,1.0,402,False,False,False,"Bulgarian jogurtti rasvaa 3,9%",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000621,0.6,402,False,False,False,Marja-/hedelmäjogurtti rasvaa 2 %,,,,,,,,,,,,,,,,,,0.0
F000622,1.0,402,False,False,False,"Rahka, maitorahka, maustamaton, rasvaa <0,5 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000627,1.0,401,False,False,False,Ykkösmaito 1% rasvaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000628,1.0,403,False,False,False,"Creme fraiche, ranskankerma, rasvaa 28 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000629,1.0,403,False,False,False,"Kerma, vispikerma, rasvaa 38 % ,vl, iskukuumennettu",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000630,1.0,403,False,False,False,"Smetana, rasvaa n. 40 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000632,1.0,403,False,False,False,"Ruoanvalmistuskerma, rasvaa 19 %, kahvikerma",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000633,1.0,403,False,False,False,"Kerma, kevyt, kahvikerma, 10 % rasvaa, vähälaktoosinen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000635,1.0,404,False,False,False,"Raejuusto, rasvaton, vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000636,0.6,402,False,False,False,"Ykkösviili maustettu hillolla 1 % rasvaa, vähälaktoosinen",,,,,,,,,,,,,,,,,,0.0
F000637,1.0,402,False,False,False,"Jogurtti maustamaton, rasvaton, vähälaktoosinen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000639,0.35,402,False,False,False,"Marja-/hedelmäjogurtti rasvaton, keskiarvo",,,,,,,,,,,,,,,,,,0.0
F000640,1.0,404,False,False,False,"Juusto, valkohomejuusto, rasvaa 26-30 %, camembert/brie",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000641,1.0,404,False,False,False,"Juusto, kermajuusto, rasvaa 30 %, turunmaa/oltermanni/korsholm/masurkka",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000642,1.0,404,False,False,False,"Juusto, emmentaljuusto, rasvaa 27-30 %, punaleima",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000643,1.0,404,False,False,False,"Juusto, kova pienikoloinen juusto, rasvaa 24-27 %, edam",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000644,1.0,404,False,False,False,"Juusto, puolikova juusto, rasvaa 9-11 %, kevyt, edam/kadett",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000645,1.0,404,False,False,False,"Juusto, kutunjuusto, vuohenjuusto, rasvaa 30 %, kova juusto",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000647,1.0,404,False,False,False,"Sulatejuusto, rasvaa 20-24 %, keskirasvainen",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000648,1.0,404,False,False,False,"Sulatejuusto, rasvaa 27-35 %, runsasrasvainen",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000649,1.0,404,False,False,False,"Raejuusto, rasvaa 2-5 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F000650,1.0,404,False,False,False,"Kotijuusto rasvaa 9-14g, maalaisjuusto",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
